Full_CD8_V7_1	Full_CD8_V7_2	Full_CD8_V7_3	Full_CD8_V7_4	fulldel_CD8_V7_1	fulldel_CD8_V7_2	fulldel_CD8_V7_3	fulldel_CD8_V7_4
RCC2	6.48003836281191	7.67652994987419	9.01225908130599	8.94674391576733	7.76909869695498	8.22875808351075	8.08386333590175	8.84102418696722
ARHGEF10L	0	0	0	0	0	0	0	0
ACTL8	0	0	0	0	0	0	0	0
IGSF21	-0.0903719753970321	0.528940131449311	-0.0925614904976817	-0.0926009024645203	-0.0927045804627971	-0.0923961238291442	-0.093013416172363	-0.0924682874088827
KLHDC7A	0	0	0	0	0	0	0	0
PAX7	-1.42565429151032	-1.43247347426304	-1.43512547598511	-1.43534450439172	-1.32807330472573	-1.43423208283597	-1.43779697619355	-1.43461698792023
TAS1R2	0	0	0	0	0	0	0	0
ALDH4A1	2.4548618222146	2.54001740537919	3.55446909254445	3.93734575578782	2.4333273103653	2.43622398350251	3.59850264972987	3.1562029730165
IFFO2	6.02512001239108	6.15122604584085	5.9969741701994	5.99545686574982	4.48811133211206	4.49796808678514	4.86855330424852	5.06840518103242
UBR4	8.33892226206528	9.36015429090149	10.1272319393728	9.39699913145639	9.15705392916601	9.03251155827228	9.8895519561338	9.46537017446285
EMC1	9.87680405911057	9.5252467993876	10.3778527992157	9.87635494968183	9.97900289972575	10.0534271592135	9.27143902521683	9.37246361404008
MRTO4	10.1195211705628	9.69186618408791	11.2183176233178	11.1949006732354	10.3866499712224	10.0239121561099	10.1659331915273	10.3517847122442
AKR7L	4.17529733872749	3.87840996211945	3.73607269272559	2.94557065049757	3.1348557270267	2.60927443082541	2.6040832721346	2.60866876152237
AKR7A3	0.158987926964335	0.347966865117366	0.157131176004742	0.157097911054171	0.157010430016282	0.157270811187027	0.156750069088797	0.589045208582716
AKR7A2	6.29789818816943	6.08253497211225	6.67727225944821	6.47828473166119	6.65064771600743	6.37945530134628	6.16912165431575	7.03454843659193
SLC66A1	5.39410618469473	5.3310768809905	4.95952489951675	6.74059010989935	6.07064435762419	6.0629961987269	5.90949350542336	5.33206504101103
CAPZB	10.8916663487591	10.5325847500966	11.0902103104992	12.2902492020206	12.5111808386606	12.5563065778202	12.4987212075156	11.4247155014674
MICOS10	6.8203895636451	7.3508661884415	7.18226815508245	6.60509957349428	6.6485852947055	7.34999455962137	6.74546366905976	7.21569936648387
MICOS10-NBL1	0	0	0	0	0	0	0	0
NBL1	4.64812175481481	4.11208598365815	6.3506506964751	5.91350488923052	5.51258769171775	5.77159675490887	5.59029679978277	5.72736055668661
HTR6	0	0	0	0	0	0	0	0
TMCO4	5.19706207781605	5.34454564400989	5.9690712087393	6.40634740623119	6.77004238175707	6.18877778626941	5.5475164659905	5.58904248765181
RNF186	0	0	0	0	0	0	0	0
OTUD3	7.31390275019452	7.28287720818732	7.597601274862	7.70612287757385	7.69423119461726	7.73384846693425	7.79967203222685	8.39469037788666
PLA2G2E	-1.7815045612143	-1.78566348352208	-1.78728090155033	-1.7874144838518	-1.78777315964638	-1.78673603380997	-1.74505564435953	-1.78697078193146
PLA2G2A	0	0	0	0	0	0	0	0
PLA2G5	0	0	0	0	0	0	0	0
PLA2G2D	0	0	0	0	0	0	0	0
PLA2G2F	0	0	0	0	0	0	0	0
PLA2G2C	-1.78167545496104	-1.72870558580248	-1.78938340362051	-1.78956165584626	-1.79004027283368	-1.78865633209692	-1.79155755475284	-1.78896957999491
UBXN10	5.24324944597932	5.75946734561363	6.47536401309341	5.11232887951239	4.9698244461958	4.24430066473278	3.12812859368223	3.15067036979107
VWA5B1	-1.78167545496104	-1.72870558580248	-1.78938340362051	-1.78956165584626	-1.79004027283368	-1.78865633209692	-1.79155755475284	-1.78896957999491
CAMK2N1	0.50386711192314	0.50128403457535	0.500491826200801	1.25823664532991	0.690382548049454	0.500747003116557	0.499794243874293	0.500635652865906
MUL1	6.89552664076598	6.41189196876357	8.55365899760869	9.845947953811	9.66947196681701	10.0249003054699	9.64691732840932	9.05878877415424
FAM43B	0	0	0	0	0	0	0	0
CDA	-1.42603902186655	-1.4333556772142	-1.43620114760053	-1.43643615455379	-1.43706716109257	-1.43524257969008	-1.43906753892558	-1.31992771627259
PINK1	0.91056879086648	0.908105500451803	0.907353400604816	1.02342419178035	1.16311201344743	0.971411111425999	0.959813177349337	1.48164139417525
DDOST	8.63919992837388	9.45813112703775	11.8125599590646	11.9328482522805	11.8900974336444	11.9534385337448	11.6714614280667	11.8005464709167
KIF17	0	0	0	0	0	0	0	0
SH2D5	-0.886867758765064	-0.838672097335913	-0.89760875891043	-0.71288151601996	-0.897650427197859	-0.897560542101215	-0.897740193273424	-0.897581591316897
HP1BP3	11.508007057428	12.2854893476115	11.5087582117448	11.1611447092603	12.0425413839163	11.869553508082	11.6904024023943	11.8229148740541
EIF4G3	10.8333049114647	9.94278206240354	9.0408736330771	9.00339360205508	9.65931518180692	9.67466612920494	9.60626712288611	9.90573938418796
ECE1	6.28978119392373	6.35580773288196	7.78476405696689	8.4102885348338	7.39896209317336	7.655491121644	7.5332977911105	6.45672011458908
NBPF3	3.5486825322707	3.44442791970124	4.71437525645003	4.4726005021262	6.46022081684311	5.50378394538131	5.57796681306357	6.11086222684385
ALPL	0	0	0	0	0	0	0	0
RAP1GAP	-2.14030572446684	-2.14274115597625	-2.130847861814	-2.1437665277097	-2.14397656537502	-2.14336923281281	-2.144642413768	-2.14350669942785
USP48	10.4934471711248	10.3583972720732	9.40461573456136	9.21793778864187	8.84249754999911	8.13259451104117	8.96161361754979	8.1203490244248
LDLRAD2	0	0	0	0	0	0	0	0
HSPG2	-0.634334077197325	-0.524824092661276	-0.640920513238989	-0.452051384457906	-0.640972809292685	-0.64086000358215	-0.64108548485587	-0.64088641860249
CELA3B	0	0	0	0	0	0	0	0
CELA3A	0	0	0	0	0	0	0	0
CDC42	12.1480474693023	11.8019055204629	11.3481366645121	10.8805070302999	10.6377591387437	10.74426388335	10.7301721841541	11.1692347870027
WNT4	-2.1402458335379	-2.14280365698512	-2.14379840260681	-2.14388055849181	-2.14410115154199	-2.1299775636526	-2.14480046196205	-2.14360767261142
ZBTB40	8.00725963534233	8.86988355392504	8.25129786784352	8.06283531491209	7.9000873923265	7.05326002424997	7.74884523253325	8.42582899068506
EPHA8	-1.7815045612143	-1.78566348352208	-1.78728090155033	-1.7874144838518	-1.78777315964638	-1.78673603380997	-1.74505564435953	-1.78697078193146
C1QA	0	0	0	0	0	0	0	0
C1QC	0	0	0	0	0	0	0	0
C1QB	0	0	0	0	0	0	0	0
EPHB2	0	0	0	0	0	0	0	0
LACTBL1	0	0	0	0	0	0	0	0
TEX46	0	0	0	0	0	0	0	0
KDM1A	8.63771320157909	9.43426998886587	9.05019742514713	8.31399983363539	8.49634780904376	8.53036811748702	7.32427801452115	8.66330058417885
LUZP1	8.26111520617941	7.74107185255174	8.26950129841779	8.63749368140908	8.75955575189649	8.96119888913829	8.70323749775446	7.81722020549554
HTR1D	0	0	0	0	0	0	0	0
HNRNPR	11.8619397855251	11.7935035905927	13.1641851316519	12.9580251789743	12.7583094708591	12.7045441737835	12.7732878511385	13.1240609763596
ZNF436	7.75635101418723	7.794693907453	5.27774227523004	7.34399559696306	7.86287370876392	6.30101196188364	8.01315501665749	6.94013104898427
TCEA3	0.99009983635706	1.15732041346402	0.872509776943663	0.872432257868776	1.69311491892423	0.872834990158542	0.871620637456997	0.872693080846604
ASAP3	0.153628303847709	0.989633523868446	0.150272460080897	0.15021176819014	0.150052061932499	0.150527002845851	0.14957590920946	0.150415946212369
E2F2	6.47889027661715	8.44628892039827	9.21583923079234	8.84250603431044	9.01648477369129	8.55727225282919	9.14221469206535	9.07460842324942
ID3	5.31839140233202	5.24449934067864	4.5540495519158	8.8054778328612	6.98348810082347	5.85025267573297	6.50642873572535	4.81441531542102
RPL11	14.1859206243168	13.7074162141044	13.1287381649649	12.9348275713223	12.7552659034681	12.7794528419702	12.837308766397	13.09627002049
ELOA	10.3798360519016	10.4316366050668	10.8332877575473	11.2396579602752	10.8372846270532	10.8712006150937	10.6205399748756	10.5271253065279
PITHD1	9.21429118940933	9.3282260103258	8.36969794282447	8.26174616891324	7.73929754396125	8.21791865931767	8.02199549396718	8.14682587660292
LYPLA2	6.03546205230609	6.20483037739303	9.34929070623547	9.4950007088953	9.69217874374223	9.62684007965823	9.58033566528568	9.50290880675804
GALE	5.25290766746436	5.67510651025351	8.52624204481768	8.33157400074003	6.34316407726717	7.69371477254724	6.98570404084249	7.093881033887
HMGCL	6.39185229968512	8.63868530999362	9.16056005691645	8.94270818830533	9.22809707187121	9.74380122836674	9.4176273095266	9.60173596698508
FUCA1	5.36549706131791	6.13786270561814	4.58241088801734	6.09198001646022	7.50139804482184	6.8165794835877	6.85488679181383	5.40099837221671
CNR2	0.823417955799595	0.816950955562088	0.814891343009661	0.814731665201773	0.814310513561039	0.815558833822706	0.813046450480329	1.88237453622088
PNRC2	10.6631682891835	10.3289722937226	11.1562006810794	10.8615583858489	10.9514922955212	10.9578235744401	10.9247335881016	11.300446192429
SRSF10	12.1684715025247	11.797724115937	11.8089467771263	12.6368454843275	12.3305581766029	12.1603393075175	12.2767816671355	11.5272928838729
MYOM3	-0.597380289006573	-0.3255388722852	-0.548170683633613	-0.604024021245529	-0.604068167278193	-0.603936739720466	-0.604199494226388	-0.603967510724498
IL22RA1	0	0	0	0	0	0	0	0
IFNLR1	5.03991134353557	4.623391140893	6.13703528537837	5.82796979777673	5.53099924720746	6.30943291289062	5.73557937629701	5.59004518363121
GRHL3	-1.7815045612143	-1.78566348352208	-1.78728090155033	-1.7874144838518	-1.78777315964638	-1.78673603380997	-1.74505564435953	-1.78697078193146
STPG1	7.09825049945194	7.41565146585777	7.89325525388019	7.96782559456666	7.82463576612217	8.27378016968887	7.83853046469253	8.24559777913365
NIPAL3	9.94097604190126	9.45764401470952	10.0301798243299	9.49707027641002	10.1628562718315	10.1174752960271	9.92273485338825	10.4370935815206
RCAN3	9.69690216532446	8.91961502757462	8.81331416739281	8.71536964705338	9.95236575712477	9.75286545179652	9.47964204196608	9.51862623653169
NCMAP	1.97846110644906	0.94192318128612	0.928516983028711	0.842569765644156	0.842271928952743	0.8431572952949	0.984979464968946	0.842950362845478
SRRM1	12.5614702010654	12.3307960908426	12.5508131380284	12.1877154906801	11.8766497287591	11.9826976461581	11.733057917455	12.08040610085
CLIC4	8.75100582628197	9.08704422995885	7.96925872447663	8.03620778434006	8.1026590956861	5.83795318982098	6.64997719141397	6.49365285139301
RUNX3	11.3346968969224	11.3360190180891	11.1031764595371	11.0868196242881	11.0861488197759	10.9248322434365	11.1617517510288	11.169681416928
SYF2	11.0176389254156	10.6676599971594	11.6590769534497	11.3599398389064	11.6755407709382	11.7317628794889	11.5818667745734	11.8670400175949
RSRP1	10.7156868589853	10.0632395224036	9.96395057505655	10.5220187414785	11.3791097048751	11.2436982945114	11.2146810691221	9.99110451652213
RHD	3.23634310985802	2.69095195166053	3.28223255656551	3.19941617143763	2.59747197588465	2.61376101058673	2.62837655286942	2.48961694356494
TMEM50A	11.9442611089138	11.3109793079127	13.0679296007549	12.8623900508635	13.1795766707754	13.1838681024222	12.9364871846744	13.2424828831123
RHCE	0	0	0	0	0	0	0	0
MACO1	8.97591946706899	8.82222100262507	8.19859785180693	7.51067972234601	7.40204745689015	8.09427818667909	8.48187491622949	8.00106274311977
LDLRAP1	3.23703059167262	2.94275025514375	3.87327721621492	2.93415155420526	4.56547315388433	4.82966524835888	4.35376922455149	3.95617100812319
MAN1C1	6.80201365918977	5.89668311424593	6.70815070459718	6.506508490095	6.77137602983658	6.71413837807046	6.70195074740545	7.3272052204335
SELENON	1.60299086845986	1.59946908825845	1.75943505620389	2.13326695150403	1.7529618025652	1.90529331869272	1.89464415325849	1.76362798185184
MTFR1L	8.17974100546106	7.63510881214918	9.6181872572376	8.98865134902506	9.22529811721422	8.9677475036881	8.99664392443541	9.50748064245313
AUNIP	5.25086667512748	7.16932588904761	6.41117450360375	6.86439034730609	7.42730458350819	7.62830267961682	7.10937129147944	6.29585718409716
PAQR7	3.4561114554337	2.85300888967563	2.52155120720564	2.78423437980501	2.2019364601724	2.28198294488964	2.32623739115596	2.47372659400304
STMN1	15.4084867711098	15.168560677033	14.7129974151073	14.4030546334014	14.736676768237	14.722927833766	14.659621607114	15.0092518351389
PAFAH2	8.12387196484042	9.11502986787005	7.94385201136968	8.51414448700383	8.83699679356941	9.16061125973512	8.8545506696429	9.31148874135588
EXTL1	-1.14033127298555	-1.15015835165707	-1.15374928847202	-1.15375946671959	-1.1537840123493	-0.961279439479304	-1.15385699848084	-1.15324735485679
SLC30A2	0	0	0	0	0	0	0	0
TRIM63	0.142337690046275	0.794833349370156	0.139820613302703	0.139775309195628	0.206946130376481	0.140010703972868	0.139301132076024	0.13992775090954
PDIK1L	10.6550720943106	10.5346109369076	10.327321402765	10.072072927911	10.2638975456065	10.7373090218907	10.2454019950941	10.4548951555784
FAM110D	-1.78158568797974	-1.78639378200394	-1.73756378017475	-1.78841809830482	-1.78883276028138	-1.78763374809328	-1.79014729598766	-1.78790513836139
C1orf232	0	0	0	0	0	0	0	0
ZNF593OS	-1.7815045612143	-1.78566348352208	-1.78728090155033	-1.7874144838518	-1.78777315964638	-1.78673603380997	-1.74505564435953	-1.78697078193146
ZNF593	1.25981240288821	1.15781212071416	1.09860176417987	1.3980849892687	1.14738088348393	1.2947906665204	1.29945065657457	1.151141510558
CNKSR1	0.486922406326801	0.366631035635101	0.365859932851459	0.365800717116944	0.365644922552809	1.14089109755666	0.365180667045787	0.365999951814218
CATSPER4	0	0	0	0	0	0	0	0
CEP85	6.33776390260268	8.52024729686104	9.40998644413745	9.07501681981764	8.63962706672699	8.38742895920335	8.88382570840164	9.22375080900637
SH3BGRL3	8.54464209252033	8.68414822303364	11.8567574424795	13.7363264174786	13.8750700323265	13.910197232896	13.9563770485441	12.6938245940403
UBXN11	4.12747066979753	3.97208287705715	6.56262806457741	7.86837908131685	8.2193305878163	8.11961663834848	8.21364904318961	7.32549325157888
CD52	14.5018865815369	13.9296728201577	13.4265940669355	13.370879071127	13.7437857221332	13.8376577995617	13.7733528213003	14.0151427540807
CRYBG2	1.52619217582195	1.52129330280321	1.58910299911931	1.70943224840628	2.32946278925241	2.19859303805983	1.63506941174142	1.52006255145288
ZNF683	3.26478011089997	3.13713282445145	4.67229095157253	4.31666647473957	7.73561968580103	7.15286905787776	7.60912264858256	6.87823780313694
LIN28A	0.334295831567598	0.470808469318548	0.87790500323905	0.33193644493732	0.331827058508518	0.332152592307113	0.386517704691321	0.332076408196101
DHDDS	10.0226553725168	10.1536537778479	9.84636493283601	9.73489964317528	9.49704733955464	9.62318222374666	9.64860053949816	9.82917863962069
HMGN2	13.1244865126409	12.8098496291819	12.5899464864862	13.9433490475961	14.0615739878833	14.1039139536906	14.0287405732965	13.0492324149945
RPS6KA1	7.95799266680695	8.63357781610564	9.81036659299083	10.757266888824	10.8082529349845	10.8721110108278	10.5956580782556	10.0908898001292
ARID1A	10.9453275529038	10.2289884507303	10.7589257300813	10.3827984100818	10.7589418548689	10.5941151035644	10.5162630990679	11.0281718022655
PIGV	8.29106871957953	9.4232877562273	8.84667795657742	8.92247555253747	9.62345009493467	9.45835250745112	9.33434461458265	9.32773726398253
ZDHHC18	6.01797520885158	7.69698957710114	8.09578788508264	8.18863215006018	7.95616741745847	7.68516138048544	7.68967180691048	8.22011429970773
SFN	-2.14027208102726	-2.14277644716714	-2.14375040307308	-2.14383084193871	-2.14404682469786	-2.14342230165192	-2.14473151985896	-2.13035977074735
GPN2	6.4735243687545	7.79240213154883	7.33495194811858	7.22083453308159	7.63155524856822	6.61983151600515	7.86341347398951	7.35212032542889
GPATCH3	3.93667435832489	4.22651068245527	7.57895362218243	7.7894336674236	8.12314041271373	7.2202391609497	7.50695028091395	7.06050381651491
NUDC	8.29768500023775	9.51847038055217	10.8651010429092	12.2754433714063	11.6244673919785	11.6823799650063	11.6339007115818	10.3441609566745
NR0B2	0	0	0	0	0	0	0	0
KDF1	-0.3560081927195	-0.357145360235774	-0.357492627619123	-0.357519260384549	-0.357589306319501	-0.357380846752185	0.107892388192574	-0.357429632989477
TRNP1	0	0	0	0	0	0	0	0
TENT5B	0	0	0	0	0	0	0	0
SLC9A1	4.48622498130636	4.51287658265029	4.93942296875144	5.3428213653819	5.89970097492036	6.76326394788815	6.30734830889586	5.46627981964652
WDTC1	3.62588914096864	4.13762432614518	3.95631382851169	3.5187516277733	3.93333116289621	3.90944545464642	4.61775135443142	4.94359590913206
TMEM222	5.70521991088933	5.6217224666905	10.1982339567683	10.1045238711816	9.99672734631977	10.2377848713213	9.88262404806484	10.4088774751652
SYTL1	3.69869614668083	3.8530615501536	4.04827629247255	4.86064960797097	6.10547042968955	5.78092219225184	6.1752001564972	4.70517597627926
MAP3K6	3.286404854139	4.20555864992211	5.22670714808358	5.14773214696836	3.56140586911483	2.91848764362087	5.0621967292296	3.03749663586918
FCN3	0	0	0	0	0	0	0	0
CD164L2	0	0	0	0	0	0	0	0
GPR3	0.743962651349786	0.739978480618033	0.818272881326296	0.738637832189269	0.814863061281785	0.73913594819548	1.58978518760947	0.738960624870468
WASF2	9.01492764402887	7.97668632401613	9.73698142528467	9.64222779122239	9.35116711759325	9.23167245797661	9.60190752718015	9.57697371039984
AHDC1	4.50347816235481	3.54845936454999	3.80776308442071	4.68296566228604	4.54436115018448	4.44645893960988	4.67445134243977	4.71122217576458
FGR	5.08340404577898	3.33555691729691	3.1665349340566	4.28414967931197	5.13085766966796	6.27315188105107	6.01876488512927	3.405538155086
IFI6	9.32497561887346	8.68893460563932	8.27236155530178	9.80514605448445	8.47301911501071	8.23521581145355	8.82990860538032	7.20052309280595
FAM76A	9.48974557185955	10.1908267906738	9.58939094943091	9.18875417721761	9.9203119597056	9.82747588258205	9.98163635908563	10.2147293533829
STX12	10.3643931536592	9.64478374294937	9.92191184775047	9.97297922581424	9.89126574414806	9.94715183744825	10.1914444387077	10.4288975184754
PPP1R8	10.225740638625	9.39598124187614	9.25518453900674	8.94487085153045	8.51686830751001	8.77554697515004	8.66503768717257	9.11127586408764
THEMIS2	4.45708600735241	5.77285750249757	6.38104329908231	6.64574880793448	7.1349647416184	7.62659752551893	6.81723457834347	6.44757773835293
RPA2	10.9054638766647	11.0349146497916	12.7036618129616	12.3953102140585	12.1968578476754	11.8723082254713	12.0719890166217	12.2368260593604
SMPDL3B	-0.0114978686760064	-0.013366260856254	-0.0139391910705006	0.660402577422814	-0.0140988925844426	-0.0137546506055965	-0.0144436470378565	-0.0138351781998571
XKR8	3.98296688544927	4.72838597906398	4.76902014295351	5.03585719770278	4.21807796653396	4.5584324740524	4.9953422483948	5.3578293537734
EYA3	11.3174928267822	10.9353448976763	10.2575626428328	9.9148299721513	10.1529564020861	10.0091559171794	10.3540927386811	10.9222870639204
PTAFR	3.26224779378626	2.84575816218999	2.90255432044281	3.60238361829323	3.88655761331097	3.94774947064847	2.74615107591299	3.97665290628679
DNAJC8	12.6399075974525	12.870167895624	12.9111775031869	12.6170310215666	12.7032020351344	12.7263748010343	12.672003885715	13.1124950960251
ATP5IF1	9.27535914773109	8.85121250947622	8.89237341197087	11.4027959123442	11.2960020569302	11.364820832455	11.2866860082623	9.01577886424062
SESN2	5.65958662773569	6.3215369664951	7.65503062855917	7.70450591377665	6.7237639065989	7.24690289514629	6.92659698057168	7.55688448683203
MED18	6.05728609399908	8.88346140984926	8.74631056811488	8.33011436216975	8.78546170953853	9.05004229188124	9.17706369360477	9.1247079863775
